pmid,g2p_lgmde,label
29498036,G2P01786 - PIEZO1 - 611184.0 - HGNC:28993 - FAM38A; KIAA0233 - PIEZO1-related congenital lymphatic dysplasia with hydrops and/or lymphoedema - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
29428723,G2P01786 - PIEZO1 - 611184.0 - HGNC:28993 - FAM38A; KIAA0233 - PIEZO1-related congenital lymphatic dysplasia with hydrops and/or lymphoedema - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
33949037,G2P00845 - SYNE1 - 608441.0 - HGNC:17089 - 8B; ARCA1; C6ORF98; CPG2; DJ45H2.2; ENAPTIN; KIAA0796; MYNE1; NESP1; NESPRIN-1; SCAR8; SYNE-1B - SYNE1-related spinocerebellar ataxia - 610743 - nan - biallelic_autosomal - potential secondary finding - strong - absent gene product - nan - loss of function - inferred,0
26671737,G2P00222 - SATB2 - 608148.0 - HGNC:21637 - FLJ21474; KIAA1034 - SATB2-related Glass syndrome - 612313 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
3646797,G2P03460 - BSN - 604020.0 - HGNC:1117 - ZNF231 - BSN-related epilepsy - nan - nan - monoallelic_autosomal - nan - limited - altered gene product structure - stop_gained_NMD_triggering; missense_variant; inframe_deletion - undetermined - inferred,0
29192652,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
29901520,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
28345801,G2P02851 - ZC4H2 - 300897.0 - HGNC:24931 - HCA127; KIAA1166; MCS; MRXS4; WWS - ZC4H2-related arthrogryposis multiplex congenita and intellectual disability - 314580 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
23623388,G2P00681 - ZC4H2 - 300897.0 - HGNC:24931 - HCA127; KIAA1166; MCS; MRXS4; WWS - ZC4H2-related arthrogryposis multiplex congenita and intellectual disability - 314580 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
23623388,G2P02851 - ZC4H2 - 300897.0 - HGNC:24931 - HCA127; KIAA1166; MCS; MRXS4; WWS - ZC4H2-related arthrogryposis multiplex congenita and intellectual disability - 314580 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
31336385,G2P00681 - ZC4H2 - 300897.0 - HGNC:24931 - HCA127; KIAA1166; MCS; MRXS4; WWS - ZC4H2-related arthrogryposis multiplex congenita and intellectual disability - 314580 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
28814648,G2P00681 - ZC4H2 - 300897.0 - HGNC:24931 - HCA127; KIAA1166; MCS; MRXS4; WWS - ZC4H2-related arthrogryposis multiplex congenita and intellectual disability - 314580 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
26056227,G2P00681 - ZC4H2 - 300897.0 - HGNC:24931 - HCA127; KIAA1166; MCS; MRXS4; WWS - ZC4H2-related arthrogryposis multiplex congenita and intellectual disability - 314580 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
24440720,G2P01765 - CHD4 - 603277.0 - HGNC:1919 - MI-2B; MI2-BETA - CHD4-related syndromic intellectual disability with or without congenital heart disease - nan - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
27732854,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
33148660,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
27477906,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
29629903,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
32224527,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
35857506,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
30250924,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
34764296,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
33593912,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
33517164,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
36064715,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
34358447,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
10887137,G2P00414 - FGFR1 - 136350.0 - HGNC:3688 - BFGFR; CD331; CEK; FLG; FLT2; H2; H3; H4; H5; KAL2; N-SAM - FGFR1-related osteoglophonic dysplasia - 166250 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,0
10935490,G2P00414 - FGFR1 - 136350.0 - HGNC:3688 - BFGFR; CD331; CEK; FLG; FLT2; H2; H3; H4; H5; KAL2; N-SAM - FGFR1-related osteoglophonic dysplasia - 166250 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,0
31234226,G2P00793 - EP300 - 602700.0 - HGNC:3373 - KAT3B; P300 - EP300-related Rubinstein-Taybi syndrome - 613684 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
33301730,G2P01765 - CHD4 - 603277.0 - HGNC:1919 - MI-2B; MI2-BETA - CHD4-related syndromic intellectual disability with or without congenital heart disease - nan - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
33859416,G2P01765 - CHD4 - 603277.0 - HGNC:1919 - MI-2B; MI2-BETA - CHD4-related syndromic intellectual disability with or without congenital heart disease - nan - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
16712834,G2P00747 - MED12 - 300188.0 - HGNC:11957 - ARC240; CAGH45; FGS1; HOPA; KIAA0192; KTO; OKS; OPA1; TNRC11; TRAP230 - MED12-related Opitz-Kaveggia syndrome - 305450 - nan - monoallelic_X_hemizygous - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
18833299,G2P02418 - EDAR - 604095.0 - HGNC:2895 - DL; ED1R; ED3; ED5; EDA1R; EDA3 - EDAR-related hypohidrotic ectodermal dysplasia - 224900 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
16963235,G2P00050 - FOXE3 - 601094.0 - HGNC:3808 - FKHL12; FREAC8 - FOXE3-related congenital primary aphakia - 610256 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
11677058,G2P02160 - MAB21L2 - 604357.0 - HGNC:6758 - nan - MAB21L2-related syndromic microphthalmia - 615877 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
31037784,G2P02160 - MAB21L2 - 604357.0 - HGNC:6758 - nan - MAB21L2-related syndromic microphthalmia - 615877 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
36576487,G2P01734 - RERE - 605226.0 - HGNC:9965 - ARG; ARP; ATN1L; ATN2; DNB1; KIAA0458 - RERE-related phenocopy of proximal 1p36 deletions - nan - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
31914680,G2P01651 - PRMT7 - 610087.0 - HGNC:25557 - FLJ10640; KIAA1933 - PRMT7-related pseudohypoparathyroidism-like disorder - nan - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
15183718,G2P02160 - MAB21L2 - 604357.0 - HGNC:6758 - nan - MAB21L2-related syndromic microphthalmia - 615877 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
31782544,G2P00353 - EHMT1 - 607001.0 - HGNC:24650 - BA188C12.1; EHMT1-IT1; EU-HMTASE1; FLJ12879; FLJ40292; GLP; KIAA1876; KMT1D - EHMT1-related Kleefstra syndrome - nan - MONDO:0012455 - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
25686832,G2P03231 - HYAL2 - 603551.0 - HGNC:5321 - LUCA-2; LUCA2 - HYAL2-related syndrome with cleft lip and palate and congenital cardiac anomalies - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - undetermined - inferred,0
36692427,G2P03372 - ZMYND8 - 615713.0 - HGNC:9397 - KIAA1125; PRKCBP1; RACK7 - ZMYND8-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_autosomal - nan - moderate - absent gene product; altered gene product structure - frameshift_variant_NMD_triggering; missense_variant - loss of function - inferred,0
27144302,G2P00683 - SHANK3 - 606230.0 - HGNC:14294 - KIAA1650; PROSAP2; PSAP2; SPANK-2 - SHANK3-related Phelan-Mcdermid syndrome - 606232 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
29545534,"G2P01662 - TAF1 - 313650.0 - HGNC:11535 - BA2R; CCG1; CCGS; DYT3; DYT3/TAF1; KAT4; NSCL2; TAF2A; TAFII250 - TAF1-related dysmorphic features, intellectual disability, and neurological manifestations - nan - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
11404220,G2P01220 - MTOR - 601231.0 - HGNC:3942 - FLJ44809; FRAP; FRAP1; FRAP2; RAFT1; RAPT1 - MTOR-related Smith-Kingsmore syndrome - 616638 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
21173155,G2P00653 - USP9X - 300072.0 - HGNC:12632 - DFFRX; FAF; FAF-X; MRX99 - USP9X-related intellectual developmental disorder - 300919 - nan - monoallelic_X_heterozygous - nan - strong - absent gene product - nan - loss of function - inferred,0
9173665,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
9914757,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
34247375,G2P00924 - ASXL3 - 615115.0 - HGNC:29357 - KIAA1713 - ASXL3-related Bainbridge-Ropers syndrome - 615485 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
33762496,G2P01894 - MORC2 - 616661.0 - HGNC:23573 - AC004542.C22.1; KIAA0852; ZCW3; ZCWCC1 - MORC2-related axonal neuropathy and neurodevelopmental disorder - nan - nan - monoallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
31060130,G2P01702 - CSNK2A1 - 115440.0 - HGNC:2457 - CKA1; CKA2 - CSNK2A1-related neurodevelopmental disorder - 617062 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,1
31302922,G2P00271 - KAT6B - 605880.0 - HGNC:17582 - MORF; MOZ2; MYST4; QKF; QUERKOPF; ZC2HC6B - KAT6B-related Say-Barber-Biesecker-Young-Simpson syndrome - 603736 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
11197897,G2P00178 - FGFR3 - 134934.0 - HGNC:3690 - ACH; CD333; CEK2; JTK4 - FGFR3-related Muenke syndrome - 602849 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,1
36170095,G2P00684 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related pyruvate dehydrogenase E1-alpha deficiency (in females) - 312170 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
36170095,G2P01518 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related intellectual disabiltiy - 312170 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
36288966,G2P01862 - KMT2B - 606834.0 - HGNC:15840 - CXXC10; HRX2; KIAA0304; MLL1B; MLL2; MLL4; TRX2; WBP7 - KMT2B-related complex early-onset dystonia - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
36585002,G2P01343 - SYNGAP1 - 603384.0 - HGNC:11497 - KIAA1938; RASA5; SYNGAP - SYNGAP1-related intellectual developmental disorder - 612621 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
34729759,G2P00936 - SMC1A - 300040.0 - HGNC:11111 - DXS423E; KIAA0178; SB1.8; SMC1L1; SMCB - SMC1A-related Cornelia de Lange syndrome - 300590 - nan - monoallelic_X_heterozygous - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
32307390,G2P00570 - WDR45 - 300526.0 - HGNC:28912 - JM5; NBIA5; WDRX1; WIPI4 - WDR45-related neurodegeneration with brain iron accumulation - 300894 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
32472547,G2P01343 - SYNGAP1 - 603384.0 - HGNC:11497 - KIAA1938; RASA5; SYNGAP - SYNGAP1-related intellectual developmental disorder - 612621 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
12889182,G2P00144 - FGFR2 - 176943.0 - HGNC:3689 - BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25 - FGFR2-related Crouzon syndrome - 123500 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,0
29653008,G2P02114 - GJA1 - 121014.0 - HGNC:4274 - CX43; GJAL; ODD; ODDD; ODOD; SDTY3 - GJA1-related oculodentodigital dysplasia - 164200 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - frameshift_variant; inframe_insertion; missense_variant; inframe_deletion - dominant negative - inferred,1
24205692,G2P01630 - DCX - 300121.0 - HGNC:2714 - DBCN; DC; LISX; SCLH; XLIS - DCX-related lissencephaly - 300067 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
267319,G2P01711 - SET - 600960.0 - HGNC:10760 - 2PP2A; IGAAD; IPP2A2; PHAPII; TAF-I; TAF-IBETA - SET-related intellectual developmental disorder - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
125615,G2P01711 - SET - 600960.0 - HGNC:10760 - 2PP2A; IGAAD; IPP2A2; PHAPII; TAF-I; TAF-IBETA - SET-related intellectual developmental disorder - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
155086,G2P01711 - SET - 600960.0 - HGNC:10760 - 2PP2A; IGAAD; IPP2A2; PHAPII; TAF-I; TAF-IBETA - SET-related intellectual developmental disorder - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
33858043,G2P03111 - MYSM1 - 612176.0 - HGNC:29401 - KIAA1915 - MYSM1-related congenital bone marrow failure - 618116 - nan - biallelic_autosomal - nan - limited - absent gene product - nan - loss of function - inferred,1
25119902,G2P01085 - GCH1 - 600225.0 - HGNC:4193 - DYT14; DYT5; DYT5A; GCH; GTPCH1 - GCH1-related dystonia - 128230 - nan - monoallelic_autosomal - nan - definitive - uncertain - nan - undetermined - inferred,1
17044971,G2P00789 - KCNQ2 - 602235.0 - HGNC:6296 - BFNC; EBN; EBN1; ENB1; HNSPC; KCNA11; KV7.2 - KCNQ2-related benign neonatal epilepsy - 121200 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
14669214,G2P00789 - KCNQ2 - 602235.0 - HGNC:6296 - BFNC; EBN; EBN1; ENB1; HNSPC; KCNA11; KV7.2 - KCNQ2-related benign neonatal epilepsy - 121200 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
17708841,G2P00140 - TCF4 - 602272.0 - HGNC:11634 - BHLHB19; E2-2; ITF2; SEF2-1B - TCF4-related Pitt-Hopkins syndrome - 610954 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
34247363,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
20797329,G2P03370 - RRM1 - 180410.0 - HGNC:10451 - nan - RRM1-related mitochondrial DNA depletion/deletions syndrome - nan - nan - biallelic_autosomal - nan - limited - altered gene product structure - missense_variant - undetermined - inferred,0
27349085,G2P00570 - WDR45 - 300526.0 - HGNC:28912 - JM5; NBIA5; WDRX1; WIPI4 - WDR45-related neurodegeneration with brain iron accumulation - 300894 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
27797325,G2P00013 - ADAR - 146920.0 - HGNC:225 - ADAR1; DRADA; G1P1; IFI4 - ADAR-related dyschromatosis symmetrica hereditaria - 127400 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
84420,"G2P00505 - SACS - 604490.0 - HGNC:10519 - ARSACS; DKFZP686B15167; DNAJC29; KIAA0730; PPP1R138; SPAX6 - SACS-related spastic ataxia, Charlevoix-Saguenay type - 270550 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred",0
331672,G2P01711 - SET - 600960.0 - HGNC:10760 - 2PP2A; IGAAD; IPP2A2; PHAPII; TAF-I; TAF-IBETA - SET-related intellectual developmental disorder - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
21642,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
21755,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
2094809,G2P00410 - NF1 - 613113.0 - HGNC:7765 - nan - NF1-related neurofibromatosis - 162200 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
8703516,G2P00037 - COL2A1 - 120140.0 - HGNC:2200 - AOM; SEDC; STL1 - COL2A1-related Kniest dysplasia - 156550 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - dominant negative - inferred,0
17284422,G2P01109 - GRIN1 - 138249.0 - HGNC:4584 - GLUN1; NMDAR1; NR1 - GRIN1-related epileptic encephalopathy - nan - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
36720598,"G2P00192 - DYNC1H1 - 600112.0 - HGNC:2961 - CMT2O; DHC1; DNCH1; DNCHC1; DNCL; DNECL; HL-3; P22 - DYNC1H1-related spinal muscular atrophy, lower extremity-predominant - 158600 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred",1
35446982,G2P01021 - ADNP - 611386.0 - HGNC:15766 - ADNP1; KIAA0784 - ADNP-related intellectual developmental disorder - 615873 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
33565060,G2P00881 - ALMS1 - 606844.0 - HGNC:428 - KIAA0328 - ALMS1-related Alstrom syndrome - 203800 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
32820523,G2P00381 - ANKRD11 - 611192.0 - HGNC:21316 - ANCO-1; ANCO1; LZ16; T13 - ANKRD11-related KBG syndrome - 148050 - nan - monoallelic_autosomal - nan - definitive - decreased gene product level - 5_prime_UTR_variant; frameshift_variant; stop_gained - undetermined - inferred,1
35315036,G2P00326 - ARID1B - 614556.0 - HGNC:18040 - 6A3-5; BAF250B; DAN15; ELD/OSA1; KIAA1235; P250R; SMARCF2 - ARID1B-related Coffin-Siris Syndrome - 135900 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
33751541,G2P00924 - ASXL3 - 615115.0 - HGNC:29357 - KIAA1713 - ASXL3-related Bainbridge-Ropers syndrome - 615485 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
37532502,G2P03023 - CNNM2 - 607803.0 - HGNC:103 - ACDP2 - CNNM2-related neurodevelopmental disorder with hypomagnesemia - 616418 - nan - monoallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
23450485,G2P00526 - DCX - 300121.0 - HGNC:2714 - DBCN; DC; LISX; SCLH; XLIS - DCX-related subcortical band heterotopia - 300067 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
21518476,G2P00424 - DNMT3A - 602769.0 - HGNC:2978 - nan - DNMT3A-related Tatton-Brown Rahman syndrome (overgrowth syndrome with intellectual disability) - 615879 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
35446980,G2P00063 - IQSEC2 - 300522.0 - HGNC:29059 - BRAG1; IQ-ARFGEF; KIAA0522; MRX1; MRX18; MRX78 - IQSEC2-related intellectual developmental disorder  - 309530 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
31515794,G2P00636 - NRXN1 - 600565.0 - HGNC:8008 - HS.22998; KIAA0578 - NRXN1-related autism - 209850 - nan - monoallelic_autosomal - nan - moderate - absent gene product - nan - loss of function - inferred,0
32472546,G2P00684 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related pyruvate dehydrogenase E1-alpha deficiency (in females) - 312170 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
32472546,G2P01518 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related intellectual disabiltiy - 312170 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
31400131,G2P02469 - RPS6KA3 - 300075.0 - HGNC:10432 - CLS; HU-3; MRX19; RSK2 - RPS6KA3-related Coffin-Lowry syndrome - 303600 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product; altered gene product structure - frameshift_variant; missense_variant; stop_gained - undetermined - inferred,1
31813144,G2P00849 - SMARCA2 - 600014.0 - HGNC:11098 - BAF190; BRM; HBRM; HSNF2A; SNF2; SNF2L2; SNF2LA; STH1P; SWI2 - SMARCA2-related Nicolaides-Baraitser syndrome - 601358 - nan - monoallelic_autosomal - nan - definitive - absent gene product; altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
31703138,G2P00845 - SYNE1 - 608441.0 - HGNC:17089 - 8B; ARCA1; C6ORF98; CPG2; DJ45H2.2; ENAPTIN; KIAA0796; MYNE1; NESP1; NESPRIN-1; SCAR8; SYNE-1B - SYNE1-related spinocerebellar ataxia - 610743 - nan - biallelic_autosomal - potential secondary finding - strong - absent gene product - nan - loss of function - inferred,1
36972946,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
35446974,G2P01588 - AHDC1 - 615790.0 - HGNC:25230 - DJ159A19.3; RP1-159A19.1 - AHDC1-related Xia-Gibbs syndrome - 615829 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
37994138,G2P01709 - PUF60 - 604819.0 - HGNC:17042 - FIR; ROBPI; SIAHBP1 - PUF60-related Verheij syndrome - 615583 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
36453964,G2P00210 - KAT6A - 601408.0 - HGNC:13013 - MOZ; MYST3; RUNXBP2; ZC2HC6A; ZNF220 - KAT6A-related intellectual developmental disorder - 616268 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
38171565,G2P01366 - HNRNPU - 602869.0 - HGNC:5048 - C1ORF199; FLJ30202; FLJ37978; HNRNPU-AS1; HNRPU; NCRNA00201; SAF-A - HNRNPU-related epileptic encephalopathy - 617391 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
33974255,G2P02007 - DNAH5 - 603335.0 - HGNC:2950 - CILD3; DNAHC5; HL1; KTGNR; PCD - DNAH5-related primary ciliary dyskinesia - 608644 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
36082574,G2P01021 - ADNP - 611386.0 - HGNC:15766 - ADNP1; KIAA0784 - ADNP-related intellectual developmental disorder - 615873 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
